DM_st0,LFM_st0,DM_all,LFM_all,file,pp,condition,ans,att,acc
0.0068061124,0.26269665,0.0032718587,0.7272254,pp49_control_ans0_att20_acc95.csv,49,control,0,20,95
0.017831,0.004688095,0.6702181,0.30726284,pp335_control_ans0_att20_acc90.csv,335,control,0,20,90
0.004311522,0.0062966053,0.23042114,0.7589708,pp17_control_ans0_att19_acc66.csv,17,control,0,19,66
0.4686481,0.1517543,0.26499277,0.11460478,pp322_guess_ans0_att19_acc72.csv,322,guess,0,19,72
0.0559368,0.43478698,0.07019151,0.4390847,pp301_control_ans0_att17_acc60.csv,301,control,0,17,60
0.0022492544,0.35774407,0.0034516505,0.636555,pp261_control_ans0_att18_acc68.csv,261,control,0,18,68
0.0146444505,0.6613618,0.008642276,0.31535152,pp458_guess_ans0_att20_acc79.csv,458,guess,0,20,79
0.0054295966,0.13012224,0.008060853,0.85638726,pp495_control_ans0_att19_acc82.csv,495,control,0,19,82
0.05515363,0.72105056,0.022989513,0.2008063,pp152_guess_ans0_att20_acc77.csv,152,guess,0,20,77
0.38546175,0.13975257,0.31605232,0.1587334,pp196_guess_ans0_att20_acc67.csv,196,guess,0,20,67
