rt,symbol,cond,pp
-7.925055234544189,0.0,control,109
-12.149530688761384,0.0,control,109
-8.666266700047618,0.0,control,109
-10.258932800234774,0.0,control,109
-10.866266876066893,0.0,control,109
9.880735365044268,0.0,control,109
-10.659055451281176,0.0,control,109
-8.653170425709952,0.0,control,109
-9.178261296235574,0.0,control,109
-13.310277402252485,0.0,control,109
-9.564934855757878,0.0,control,109
-9.045488113348867,0.0,control,109
-6.916093232976011,0.0,control,109
7.187230449793879,0.0,control,109
-13.747584156966589,0.0,control,109
-11.647035618017892,0.0,control,109
-9.443888673386478,0.0,control,109
-9.186788668590976,0.0,control,109
-10.778822286989408,0.0,control,109
-10.250645243975244,0.0,control,109
-10.389486551111087,0.0,control,109
-13.253634428991928,0.0,control,109
-7.02491249003046,0.0,control,109
-11.11737726851559,0.0,control,109
-8.261444737342005,0.0,control,109
-6.7861378518775215,0.0,control,109
-9.077322522885588,0.0,control,109
-9.276355002613744,0.0,control,109
-15.372503943115134,0.0,control,109
-8.47603096116045,0.0,control,109
-6.762678291342976,0.0,control,109
-9.770052795971127,0.0,control,109
-12.785126723507291,0.0,control,109
-7.467507010873677,0.0,control,109
-9.952681606869108,0.0,control,109
-7.076545945170768,0.0,control,109
-12.063752214153244,0.0,control,109
-7.88956712688959,0.0,control,109
15.686266862594895,0.0,control,109
-13.805331816578114,0.0,control,109
-9.813904323537308,0.0,control,109
-9.15958148342032,0.0,control,109
-9.343216851422701,0.0,control,109
-15.44060641936565,0.0,control,109
-7.594635607351816,0.0,control,109
-9.107992409236864,0.0,control,109
-8.319284937035254,0.0,control,109
-15.186805659283047,0.0,control,109
-9.9302817256693,0.0,control,109
-7.293706220422687,0.0,control,109
-7.524753042078011,0.0,control,109
-9.57646676590213,0.0,control,109
-10.417674799593737,0.0,control,109
-8.85683302292537,0.0,control,109
-8.155568566748862,0.0,control,109
-8.450141680877518,0.0,control,109
-12.873968243472763,0.0,control,109
-10.947995817867536,0.0,control,109
-13.263453640320165,0.0,control,109
-9.180783960970423,0.0,control,109
-7.6485261238347615,0.0,control,109
-10.612048024575888,0.0,control,109
-9.514459404709122,0.0,control,109
-9.896905970009787,0.0,control,109
-9.999279516442106,0.0,control,109
-7.1675944502094735,0.0,control,109
-12.440268865140407,0.0,control,109
-10.17538153693475,0.0,control,109
-7.642410737220612,0.0,control,109
-10.466588387052434,0.0,control,109
-8.764291760521536,0.0,control,109
-8.51964668298966,0.0,control,109
-7.776886842438751,0.0,control,109
-8.737619831758689,0.0,control,109
-9.292731816793324,0.0,control,109
-8.05884363346383,0.0,control,109
-9.034547095166825,0.0,control,109
-7.1458766036449735,0.0,control,109
-9.333284581785936,0.0,control,109
16.115256168698725,0.0,control,109
-11.354751118505767,0.0,control,109
-8.158863669386932,0.0,control,109
-14.80401773337789,0.0,control,109
-8.330411949989472,0.0,control,109
-7.958763636056117,0.0,control,109
-8.676931934630659,0.0,control,109
-12.810700173824447,0.0,control,109
-10.656453340932531,0.0,control,109
-8.453040873480028,0.0,control,109
-6.450914371626712,0.0,control,109
-9.17384555392541,0.0,control,109
-6.67865218288946,0.0,control,109
-7.391931290073674,0.0,control,109
7.079298554065376,0.0,control,109
-14.871126209317666,0.0,control,109
-9.585219820505138,0.0,control,109
-8.12585409879314,0.0,control,109
-7.3817748848809455,0.0,control,109
-7.631400618592132,0.0,control,109
-7.110308752629754,0.0,control,109
-7.752433871864254,0.0,control,109
-12.395836102697258,0.0,control,109
