t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
1.6927801,1.4175739,0.6981729,-0.8089166,0.33741525,7.631383,1.2465205,pp459_control_ans0_att19_acc86.csv,459,control,0,19,86
1.367538,1.3225594,0.40359014,-0.24305534,0.37981892,3.8075035,1.6309727,pp283_control_ans0_att20_acc78.csv,283,control,0,20,78
0.723782,0.43844408,0.6019613,-0.09979243,0.23959692,1.0738325,1.4637005,pp172_guess_ans0_att19_acc56.csv,172,guess,0,19,56
0.83821905,0.8981603,0.5977124,-0.15868124,0.20078726,2.715553,1.785256,pp329_control_ans0_att19_acc62.csv,329,control,0,19,62
0.71660686,0.2548807,0.6284186,-0.36612406,0.12837328,2.2454314,1.3241779,pp125_control_ans0_att17_acc66.csv,125,control,0,17,66
1.290701,0.43724012,0.52852917,-0.2903714,0.17076986,2.6169028,1.6425934,pp297_control_ans0_att20_acc65.csv,297,control,0,20,65
1.4312186,1.4326162,0.74336046,-0.4535013,-0.06307872,5.7926435,1.1526412,pp503_control_ans0_att19_acc66.csv,503,control,0,19,66
5.239198,0.6710516,0.38991606,-1.0476655,1.2479494,6.178762,1.8114412,pp445_control_ans0_att20_acc98.csv,445,control,0,20,98
1.949625,1.422968,0.39194682,-0.31844002,-0.24824314,7.859657,1.5350491,pp50_guess_ans0_att20_acc79.csv,50,guess,0,20,79
0.7320079,0.594658,0.4546362,-0.2513918,0.3654982,1.2487471,1.3263565,pp294_guess_ans0_att17_acc64.csv,294,guess,0,17,64
1.2796469,1.1810731,0.5063253,-0.30342823,0.5605524,4.2897696,1.325276,pp152_guess_ans0_att20_acc77.csv,152,guess,0,20,77
1.233113,1.3283062,0.6964728,-0.31511956,0.26064882,4.0400558,1.18724,pp257_control_ans0_att20_acc69.csv,257,control,0,20,69
2.8119504,1.421212,0.64754105,-0.8845123,0.34645572,7.534668,1.450324,pp341_control_ans0_att20_acc90.csv,341,control,0,20,90
0.7068067,0.24198209,0.51314443,-0.36146474,0.32375833,1.5959605,1.7915404,pp135_control_ans0_att19_acc65.csv,135,control,0,19,65
1.3418136,1.4257075,0.7711862,-0.1924264,0.1448274,4.1760106,1.3386614,pp380_guess_ans0_att20_acc62.csv,380,guess,0,20,62
0.69714963,0.3357367,0.31552595,-0.4510131,-0.09764133,1.9009008,1.4090952,pp299_control_ans0_att12_acc59.csv,299,control,0,12,59
0.85408884,0.6949883,0.60996336,-0.20027779,0.5423311,1.7343549,1.7279671,pp500_guess_ans0_att20_acc67.csv,500,guess,0,20,67
2.0010538,1.3319445,0.5488623,-0.58599955,0.4136852,1.9930962,1.563997,pp460_guess_ans0_att19_acc76.csv,460,guess,0,19,76
1.0889403,1.4166039,0.48443013,-0.35501128,-0.32356715,7.8507314,1.3016821,pp476_guess_ans0_att19_acc74.csv,476,guess,0,19,74
0.7607931,1.0012314,0.46130395,-0.29325745,-0.41363993,6.245221,1.0316583,pp38_guess_ans0_att13_acc51.csv,38,guess,0,13,51
