t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
1.4366009,1.3554301,0.59865075,-0.13294278,0.4878708,3.742857,0.0036819996,pp284_control_ans0_att19_acc70.csv,284,control,0,19,70
1.5212553,1.4052174,0.5299063,-0.33550447,0.1290699,4.6974783,0.0035595414,pp143_guess_ans0_att19_acc82.csv,143,guess,0,19,82
1.15546,1.1553575,0.5923058,-0.14788954,0.26618406,3.4938805,0.0007341346,pp370_control_ans0_att20_acc65.csv,370,control,0,20,65
0.83418965,0.83652705,0.49349326,-0.49903408,0.3203598,1.9442941,-0.022345556,pp403_guess_ans0_att20_acc68.csv,403,guess,0,20,68
1.466978,1.3110114,0.5357796,-0.4129214,0.41285083,4.1555986,0.017610257,pp192_control_ans0_att20_acc83.csv,192,control,0,20,83
1.7720641,1.3319784,0.40298817,-1.0390563,0.26395214,2.014561,-0.021081457,pp281_guess_ans0_att20_acc72.csv,281,guess,0,20,72
0.72333276,0.91151416,0.53158224,-0.30548862,0.4217245,3.501972,0.0043292833,pp405_guess_ans0_att20_acc79.csv,405,guess,0,20,79
0.7750607,1.223314,0.50268435,-0.21005784,0.41717666,3.5433016,0.006268075,pp195_guess_ans0_att20_acc76.csv,195,guess,0,20,76
1.157175,1.2614386,0.50864977,-0.3658899,0.6584463,1.5767395,-0.0053986143,pp239_guess_ans0_att20_acc68.csv,239,guess,0,20,68
0.7122234,0.6681602,0.61451536,-0.0756524,0.37810954,2.2212055,-0.010773146,pp321_guess_ans0_att16_acc61.csv,321,guess,0,16,61
1.6136861,1.3672001,0.4624276,-0.35621786,0.40590966,3.5436144,0.0074621905,pp288_control_ans0_att20_acc79.csv,288,control,0,20,79
5.7803497,1.3802183,0.50183904,-0.78009504,0.83557874,5.250238,-0.012926876,pp156_control_ans0_att19_acc97.csv,156,control,0,19,97
1.2881391,1.3130196,0.47332036,-0.34817636,0.49571475,2.1368926,-0.0014014441,pp176_control_ans0_att20_acc70.csv,176,control,0,20,70
1.2004354,1.2532835,0.45895636,-0.39440566,0.2891695,4.467797,0.03505958,pp194_control_ans0_att20_acc88.csv,194,control,0,20,88
0.8610798,1.3244686,0.6482772,0.030786099,0.27932963,3.8335671,0.007930662,pp290_control_ans0_att16_acc59.csv,290,control,0,16,59
0.63223594,0.38729414,0.407892,-0.07376104,0.26556513,1.676038,0.02740661,pp257_guess_ans0_att18_acc56.csv,257,guess,0,18,56
0.86145693,0.9642078,0.54919046,-0.5129494,0.070707135,3.7680535,-0.02009441,pp197_guess_ans0_att20_acc74.csv,197,guess,0,20,74
1.1324537,1.0543281,0.4697538,-0.009642646,0.11865496,2.9363477,-0.008756871,pp170_control_ans0_att14_acc55.csv,170,control,0,14,55
3.5362918,1.3890464,0.5323541,-0.44359487,0.41229004,5.373647,0.017093282,pp233_guess_ans0_att19_acc93.csv,233,guess,0,19,93
1.2090567,1.1062464,0.42538682,-0.610983,0.6196323,2.5139003,0.03374046,pp273_guess_ans0_att20_acc82.csv,273,guess,0,20,82
0.8759518,1.0774132,0.44792584,0.00792695,0.6129463,1.9857125,0.025251148,pp131_guess_ans0_att18_acc65.csv,131,guess,0,18,65
0.6925845,0.63445354,0.5302644,-0.08157169,0.58494645,2.1457152,0.02268318,pp294_control_ans0_att20_acc65.csv,294,control,0,20,65
0.61125976,0.5092706,0.49240518,-0.5011629,0.42662618,1.7991265,-0.0028765905,pp227_guess_ans0_att20_acc70.csv,227,guess,0,20,70
1.0656183,1.2919085,0.44263896,-0.20864941,-0.03799567,2.9474423,0.002795224,pp427_guess_ans0_att18_acc55.csv,427,guess,0,18,55
