pp,symbol,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,n_trials,fast_errors,origin,model,study
169,0,control,0.5433526011560693,1.0906308510638298,1.0992835443037976,0.029778535647195268,0.04435636797094972,0.64544,0.807225,0.8479599999999999,1.0588000000000002,1.21755,1.264325,1.6082,0.65202,0.8009,0.8942,1.1168,1.2482,1.2838,1.5669400000000002,1.0060804770712395,0.3813292439136867,0.5375925268657101,0.3459450391469052,173,0,empirical,none,2
169,1,control,0.563953488372093,1.07689793814433,1.05732,0.015672344617923707,0.010661181356822978,0.61718,0.7556,0.8249,1.069,1.2596399999999996,1.318,1.54586,0.6561199999999999,0.8251999999999999,0.8840600000000001,1.0189,1.14902,1.2021000000000002,1.4806000000000001,0.6757000961790608,0.3713923730872393,0.8576123056645778,0.3265221485803275,172,1,empirical,none,2
171,0,control,0.6285714285714286,12.241321818181818,8.407030769230769,2.295329262284687,1.8844017338876051,3.6749,6.444575,7.10821,11.23365,15.398029999999999,16.04325,20.732530000000004,2.5648,3.704,4.15374,7.1441,10.6689,10.9612,15.68204,1.507014658312763,7.85215759869534,1.5604826004209382,6.040674279517639,175,1,empirical,none,2
171,1,control,0.9431818181818182,7.680009638554217,7.317749999999999,1.7980849260670098,1.610119747122098,2.5791,3.6914000000000002,4.0503,6.2555499999999995,8.304,9.41525,14.30995,1.42717,2.2938,3.1261199999999993,5.7318,8.444939999999999,11.56785,15.77768,2.3659796847702017,6.157105939518337,0.8499811532527249,6.181788784854717,176,1,empirical,none,2
172,0,guess,0.46745562130177515,1.3127354430379747,1.107688888888889,0.19646429787375702,0.0553775647487635,0.78786,0.8801,0.95372,1.1811,1.3608999999999998,1.4523,2.0877000000000003,0.74016,0.827425,0.86978,1.03565,1.23655,1.2561,1.5646600000000006,1.429444013668979,0.5596319878318329,1.2596866310952344,0.36204329353270714,169,1,empirical,none,2
172,1,guess,0.6829268292682927,1.223142857142857,1.2013096153846154,0.1325979972692624,0.12283361170980484,0.73622,0.8573000000000001,0.90349,1.1017000000000001,1.3578499999999998,1.4609999999999999,1.8980000000000001,0.7906299999999999,0.88115,0.9353600000000001,1.0533000000000001,1.30998,1.3429,1.62876,1.049076637563175,0.47883289392947975,2.034551527854565,0.4817301088253345,164,1,empirical,none,2
174,0,guess,0.7028571428571428,2.8002024390243903,3.122003846153846,0.8874538177546829,0.9283498877906519,1.19506,1.62255,1.73918,2.4104,3.1421799999999998,3.38945,4.89814,1.02318,1.5253999999999999,1.64966,2.6909,3.75836,4.280125,6.1027499999999995,1.2939059645519921,1.5878967418767684,0.9665067353978278,2.0326826044843185,175,0,empirical,none,2
174,1,guess,0.9090909090909091,2.12428375,2.260125,0.6402177276708974,0.6520036805337648,1.06755,1.3557000000000001,1.46691,1.9236499999999999,2.31729,2.49425,3.4293099999999996,1.0041,1.2385,1.3791,1.6878,2.54695,2.879,4.64395,1.7348937552159125,1.101912865432071,1.030009255786385,1.3895900750461148,176,0,empirical,none,2
175,0,control,0.9938650306748467,7.851169135802469,6.3273,2.018626718414309,1.8448736048775416,5.78996,6.198225,6.3084,6.8015,8.0566,8.614175,11.45072,6.3273,6.3273,6.3273,6.3273,6.3273,6.3273,6.3273,1.7365642859412815,2.5477179822936358,,,163,1,empirical,none,2
175,1,control,0.9940119760479041,8.181629518072288,13.339,2.06499737725787,2.590692075158907,5.84635,6.4424,6.6895,7.464449999999999,8.979849999999999,9.203,11.2471,13.339,13.339,13.339,13.339,13.339,13.339,13.339,1.506219046333495,2.4075139545526674,,,167,0,empirical,none,2
178,0,guess,0.6647398843930635,4.02397652173913,3.9492603448275863,1.0357675685722194,1.0253566672358778,1.01274,1.4978500000000001,1.7264399999999998,2.6914,4.672899999999999,5.01735,8.106320000000002,0.9909600000000001,1.559225,1.6780599999999999,2.6254999999999997,4.9027,5.117375,7.449510000000001,2.689011644612269,4.09458853236271,3.1204953547122924,4.004601399922285,173,1,empirical,none,2
178,1,guess,0.7294117647058823,3.644438709677419,4.75159347826087,0.992444043388453,1.122946002141308,1.15105,1.5447499999999998,1.73366,2.47645,4.11139,4.532925,6.80052,1.00775,1.706575,1.8509,2.44915,5.4803999999999995,6.184175,11.916,2.6267824439029175,3.407637451819403,1.8004344052507033,4.977907302534188,170,0,empirical,none,2
179,0,control,0.6904761904761905,2.5814043103448276,2.452173076923077,0.7724094488552593,0.7521591192758076,1.1007,1.46625,1.5907499999999999,2.0786499999999997,2.6605499999999997,2.916225,4.921250000000001,1.10826,1.3855,1.5302499999999999,2.0309,2.959129999999999,3.1857,4.48362,2.044561528302822,1.7852648056602372,1.2190790693693845,1.4058526149448274,168,1,empirical,none,2
179,1,control,0.6785714285714286,2.4880473684210527,2.916562962962963,0.6866091105250645,0.8263268845008611,0.89004,1.22125,1.37548,1.81075,2.4571099999999997,2.7611999999999997,5.45038,1.02023,1.430625,1.56595,1.97365,3.1436299999999995,3.500225,6.307270000000001,1.9103728051137823,1.929701110480448,1.6832776527037598,2.2893173723694504,168,0,empirical,none,2
181,0,control,0.9147727272727273,10.584390683229813,12.181086666666666,2.2325309511542835,2.3499595278813357,5.0125,6.5462,6.8216,9.3872,12.3546,13.0418,18.5871,5.39548,7.3588000000000005,7.80748,10.2973,12.943219999999998,16.4095,22.2704,1.0243337794873906,5.414240181015721,0.961285178554259,7.0893129238782135,176,0,empirical,none,2
181,1,control,0.9772727272727273,8.55245930232558,17.71665,2.028938827553033,2.639889906245351,4.1062899999999996,5.507975,5.89938,7.435549999999999,9.500049999999998,9.972349999999999,14.80567,6.55541,9.612124999999999,10.631029999999999,18.55485,26.143389999999997,26.659374999999997,28.20733,1.4919043127664235,4.475737018660206,-0.20793655703020175,11.738235980617645,176,0,empirical,none,2
183,0,control,0.8409090909090909,13.208308108108108,10.3232,2.409267506153635,2.1871003884762303,4.80346,7.3197,8.37618,11.1684,16.62178,17.476824999999998,23.45969000000001,5.54394,6.6819749999999996,6.89722,7.7506,11.192919999999999,11.7634,17.30769,0.8908249393892914,7.557487530599832,2.949139810692688,7.194133992769798,176,1,empirical,none,2
183,1,control,0.9147727272727273,12.16904906832298,11.22488,2.2698344870845815,2.334641509035501,4.1778,5.6413,6.5053,8.9733,15.4731,16.6113,24.055,5.65804,7.5282,8.01246,11.7357,14.307399999999998,15.035,16.7974,1.6128667684765516,8.741999529098857,0.2438389844268332,4.556931840958658,176,1,empirical,none,2
184,0,guess,0.6988636363636364,2.812767479674797,3.139283018867925,0.8331099634421201,0.9162401084003334,1.00182,1.37215,1.52614,2.3609,3.2247399999999997,3.78685,5.164999999999999,0.96414,1.71,1.82952,2.5006,3.6918799999999994,3.9062,5.888060000000002,2.092871564092006,1.9506705015596744,2.128626897130663,2.2972291582834385,176,0,empirical,none,2
184,1,guess,0.7828571428571428,3.2662554744525547,2.768057894736842,0.9600803258973374,0.7436933668832929,1.08106,1.5829,1.6742599999999999,2.5293,3.9096799999999994,4.3298,6.350160000000002,0.8387600000000001,1.0675,1.26152,2.2443999999999997,3.4549499999999993,4.1502,5.39689,1.3366060657577812,2.2686412893066668,1.8717077236472979,2.196778219517573,175,1,empirical,none,2
187,0,control,0.9821428571428571,7.86651696969697,6.807533333333333,2.043034318787181,1.9156386131008596,6.31308,6.7926,6.929460000000001,7.3934,8.10726,8.576,10.1932,6.41172,6.47625,6.4977599999999995,6.5838,6.93832,7.02695,7.29284,1.130013738900929,1.6362110748364922,1.4712899846231289,0.583791866450136,168,1,empirical,none,2
187,1,control,0.9631901840490797,7.910096178343949,8.553849999999999,2.0523875667743288,2.120278131886947,6.43204,6.9437,7.02408,7.8266,8.3743,8.5754,9.84328,6.6216,7.384175,7.50855,7.84205,9.5458,10.3553,11.1979,1.0119631374931943,1.4497789072770033,0.5096954057729323,2.158409332587311,163,0,empirical,none,2
195,0,control,0.47701149425287354,6.711543373493975,7.122876923076922,1.7929705076166353,1.8686829098530726,3.30316,4.3574,4.8218,5.7167,7.7242,8.39185,11.604719999999999,3.7419,4.8769,5.0182,6.0756,8.894799999999998,9.08885,11.0677,0.9945215994185022,3.248996134950774,0.9572336012401219,3.1450838476749667,174,0,empirical,none,2
195,1,control,0.8742857142857143,6.456922875816994,7.730890909090909,1.776268056594092,1.9278419191141412,3.4158,4.4272,4.7450600000000005,5.7692,7.641719999999999,7.9929,10.009340000000003,4.02925,4.8584,5.56157,7.709149999999999,9.29495,9.465575,11.36034,1.4093635970486644,2.880484275519089,0.8989972976330352,3.6948843790028305,175,0,empirical,none,2
196,0,guess,0.45614035087719296,3.0160833333333334,3.2512387096774193,0.9711050109782886,1.0570011842195757,1.40649,1.7256,1.8204299999999998,2.6129,3.4904599999999997,3.7418500000000003,5.5872,1.3602999999999998,2.0449,2.20244,3.0507,3.840759999999998,4.1255,5.00108,1.3846783827451308,1.6563585698924848,1.3981772278100209,1.6663497245693144,171,0,empirical,none,2
196,1,guess,0.8888888888888888,2.8160388157894736,3.1263263157894734,0.9354268553785483,0.9562807726899002,1.30775,1.90005,2.01096,2.6895,3.22475,3.4120999999999997,4.487310000000001,1.52214,1.9719,2.0356,2.4969,2.8430999999999997,3.1187,5.927679999999999,1.1369327955163369,1.2860997471975626,2.2029357735198376,2.300163048288849,171,0,empirical,none,2
197,0,control,1.0,8.29243184713376,,2.081158429636147,,6.35248,6.8183,7.032439999999999,7.5794,8.36736,8.7586,11.65518,,,,,,,,1.8495976137218466,2.4235397665408542,,,157,0,empirical,none,2
197,1,control,0.9935064935064936,8.298115686274508,7.9117,2.0704984266360316,2.068342676513572,5.82454,6.5096,6.8029,7.679,8.55106,8.9609,11.697520000000003,7.9117,7.9117,7.9117,7.9117,7.9117,7.9117,7.9117,1.6865450071459618,2.786992505398438,,,154,1,empirical,none,2
199,0,control,0.6589595375722543,1.498859649122807,1.4239355932203388,0.2004207584691989,0.23441434049414844,0.63328,0.717275,0.73345,1.0385499999999999,1.78548,1.89905,2.78161,0.75288,0.8228500000000001,0.86178,1.1842,1.58676,1.616,2.4666000000000006,2.1524035553555247,1.1193880511140304,1.6419197531852556,0.7730267704609012,173,1,empirical,none,2
199,1,control,0.7011494252873564,1.5032327868852458,1.129398076923077,0.24585291441624813,-0.005540887086635969,0.66521,0.83925,0.9229999999999999,1.21115,1.52452,1.7371,2.6901900000000003,0.6155200000000001,0.66495,0.7034699999999999,0.8239000000000001,1.3264599999999993,1.4048,1.98349,2.0746019342649604,0.9983463335566741,1.8539762918420493,0.6563831800220334,174,1,empirical,none,2
202,0,guess,0.7028571428571428,3.513484552845528,3.597673076923077,1.1879871854050033,1.2275766000899893,2.10182,2.4432,2.5046000000000004,3.4473,4.136699999999999,4.33215,5.282599999999999,2.27937,2.8572249999999997,2.92275,3.3397,3.9567099999999997,4.04505,5.13566,0.8567778826953327,1.3373283620854373,0.8645285753281148,1.1942775553701641,175,0,empirical,none,2
202,1,guess,0.7941176470588235,3.474898518518519,3.6027742857142857,1.1852239500369584,1.2445765095816352,2.09164,2.62225,2.79156,3.1862,4.0094199999999995,4.15455,5.39972,2.4507600000000003,2.82875,3.0159599999999998,3.6775,4.15954,4.2075499999999995,4.9592,0.8001105677650968,1.2299612512392522,0.08360626100870304,0.9599470623709528,170,0,empirical,none,2
205,0,control,0.7398843930635838,4.11537265625,3.8589044444444442,1.3252430413110248,1.2679355214490797,2.2246900000000003,2.82195,2.9966700000000004,3.6929499999999997,4.57961,4.92855,6.79971,2.3545,2.8366,2.8884999999999996,3.3219,4.476179999999999,4.5387,6.411280000000001,1.239379654835184,1.8533253787827253,1.1675710750717618,1.6544120433165093,173,1,empirical,none,2
205,1,control,0.9132947976878613,4.014546202531646,4.0001533333333334,1.3198175965153145,1.3050329846716726,2.34052,2.9199,3.06007,3.65425,4.4883,4.75115,5.905260000000002,2.31618,2.78905,2.95674,3.7531,4.224679999999999,4.4803999999999995,4.90854,1.2142205071429408,1.585357866153663,2.5075526640159147,1.9693453045062845,173,1,empirical,none,2
207,0,control,0.884393063583815,2.3771359477124183,3.01434,0.7475550633184447,1.000053020262771,1.15014,1.5076,1.67686,2.0464,2.65134,2.7808,3.859180000000001,1.6182999999999998,1.9920499999999999,2.0256499999999997,2.45335,3.1568699999999996,3.625825,5.0608200000000005,1.668319343059442,1.2705228723999287,1.2786683750517518,1.5126101746388767,173,0,empirical,none,2
207,1,control,0.563953488372093,2.7876123711340206,2.248856,0.9202283092714038,0.7296848607855921,1.30074,2.0083,2.1435,2.5493,3.052,3.1691,4.519380000000001,1.2259,1.4968,1.57034,2.2219,2.5938399999999997,2.73975,3.240500000000001,1.6441996479237153,1.3928596137426632,1.9769705166957572,0.9820228758605947,172,1,empirical,none,2
210,0,guess,0.6511627906976745,2.4806116071428574,2.864525,0.7593988415240516,0.9339766877224507,1.2558200000000002,1.543,1.6045299999999998,1.93715,2.4526199999999996,2.83235,4.291280000000001,1.48048,1.818375,1.86625,2.4356,3.3500099999999997,3.490775,5.06513,2.1966113884488467,1.6395194276518483,1.267335233825665,1.493934886338305,172,0,empirical,none,2
210,1,guess,0.7192982456140351,2.6302650406504067,2.5179145833333334,0.8181262684992687,0.7671775624719102,1.228,1.5297,1.6619,2.1843,2.77074,2.9774000000000003,4.74806,1.20229,1.346925,1.48517,1.9472,2.46914,2.906675,4.8852800000000025,2.0347975139867494,1.671629426391406,2.086328812938444,1.6721779963523407,171,1,empirical,none,2
215,0,control,0.8176470588235294,5.726674820143884,5.6013,1.5913341590347982,1.5650760375248907,2.3238600000000003,3.356,3.70702,5.0574,6.787839999999999,7.2049,10.01678,2.5351,3.70995,4.0148,5.2044,5.9068,6.3087,7.1772,1.3351962163781186,3.2795392517740347,2.1592162224617133,3.5982031133145704,170,1,empirical,none,2
215,1,control,0.7167630057803468,5.7225427419354835,5.973087755102041,1.6124619855145794,1.715495884898751,2.48877,3.463775,3.73154,4.93,6.498479999999999,7.12845,9.78027,3.2615800000000004,4.62,4.80996,5.6343,6.989719999999997,7.4749,9.070360000000003,1.515996675098669,3.0971782989218974,0.542060373838665,2.187279290544977,173,0,empirical,none,2
216,0,guess,0.783625730994152,2.0693783582089553,2.5032513513513512,0.5899034519553089,0.8058523080881594,0.9429599999999999,1.2217500000000001,1.29029,1.74635,2.3006100000000003,2.50345,3.41824,1.35102,1.6842,1.74038,2.0211,2.79682,2.8631,3.9767399999999986,1.820235953160767,1.2088033297975378,1.7350376095722138,1.3379068518526371,171,0,empirical,none,2
216,1,guess,0.6091954022988506,2.166533962264151,2.125064705882353,0.6741445249233082,0.6333833320905466,1.1195,1.49495,1.54405,1.9203000000000001,2.44285,2.655,3.3911499999999997,1.10709,1.315525,1.33812,1.9224999999999999,2.44855,2.58425,3.54738,1.2296155042037336,1.0041711397382413,1.7263252238639275,1.1556477357670436,174,1,empirical,none,2
217,0,control,0.48502994011976047,5.985722222222222,6.517338372093023,1.5936447860187213,1.6614469538963847,2.2272,3.3295,3.5924,4.6854,6.5112,7.0569,12.2372,2.4228500000000004,3.7420999999999998,4.0024,5.1632,6.50015,7.0950500000000005,11.9215,1.8659863832260664,4.214360150188876,2.0391073326075198,4.845652164306827,167,0,empirical,none,2
217,1,control,0.9532163742690059,5.489886503067485,5.270675,1.4942204730629778,1.362505170717338,2.20044,2.9737999999999998,3.1515,4.0454,5.735099999999999,6.349550000000001,10.765900000000004,1.81165,2.028625,2.14472,3.02095,6.313499999999999,7.442475,11.089109999999998,2.0426471645567332,4.12607127003064,1.2702403324850975,4.534648058717298,171,1,empirical,none,2
218,0,guess,0.6764705882352942,2.004313043478261,1.9464545454545452,0.4632289189710908,0.5432569720333762,0.6878,0.8220000000000001,0.8985999999999997,1.537,2.3693999999999997,2.7195,4.019000000000001,0.9358,1.0825,1.3122,1.767,2.303,2.3945,3.1910000000000003,1.3384294566865658,1.4411410158134956,1.259370777931402,1.0178850953521559,170,1,empirical,none,2
218,1,guess,0.367816091954023,2.194734375,1.7127,0.6648409774309012,0.3396882028336098,1.101,1.38325,1.4542,1.947,2.4041,2.4785,3.9075000000000006,0.6836000000000001,0.91925,1.0051999999999996,1.319,1.8276999999999999,1.9735,3.013900000000001,1.2574772074473832,1.1598803748141309,2.8636294189719784,1.3550265751143242,174,1,empirical,none,2
220,0,guess,0.9814814814814815,9.897364779874215,8.269666666666668,2.226989246853397,2.048020771530258,6.6722,7.5515,7.707,8.555,9.8208,10.3845,14.779000000000018,5.8794,6.0765,6.1422,6.405,8.9054,9.5305,11.405800000000001,2.6521220102519196,4.366536682574725,1.6743746920162086,3.812853568304628,162,1,empirical,none,2
220,1,guess,0.9225806451612903,11.927482517482519,11.380249999999998,2.3901573405807146,2.35080206192201,6.977,8.188500000000001,8.5072,9.826,12.0716,13.506,20.552,7.0848,8.48775,8.8762,9.4485,11.374299999999998,12.1455,18.716100000000004,1.5713773739073353,5.645458426292949,1.8198802021696914,5.4462947225196565,155,1,empirical,none,2
221,0,control,0.5214723926380368,4.798222352941177,4.494967948717949,1.3810115365721087,1.251523432362948,1.9991,2.709,2.8350999999999997,3.6671,4.76812,5.6274,10.612440000000001,1.57484,2.12445,2.6324,3.20625,4.30371,4.714625,9.074699999999998,1.5701499354802562,3.3058147654433045,2.4152318475767447,3.9821031066606323,163,1,empirical,none,2
221,1,control,0.8597560975609756,3.3438255319148937,3.3341652173913046,0.9910901335546805,1.0293842754614795,1.2193,1.7061,1.8282,2.4729,3.659,3.9165,6.0745,1.77936,1.89625,1.91036,2.3691,3.94832,4.03505,6.001220000000001,2.1715662708757986,2.6178037454652783,1.6745747213721196,2.2436829701527263,164,1,empirical,none,2
222,0,guess,0.4,1.4894265625,1.5742916666666666,0.2598778662676171,0.29941562988813736,0.74167,0.92365,0.94173,1.1755499999999999,1.5704399999999996,1.68005,2.4864500000000005,0.6846000000000001,0.8848499999999999,0.92215,1.3433,1.7948,2.0155499999999997,2.7052,1.9207826243150659,0.8995387958038552,1.6453119711885305,0.9553465629279491,160,0,empirical,none,2
222,1,guess,0.6339869281045751,1.5813927835051544,1.2017482142857143,0.3106736112502582,0.07706317690504592,0.72254,1.0098,1.06424,1.2414,1.69298,1.8613,3.16256,0.5885,0.79925,0.8278000000000001,1.0421,1.38925,1.436525,1.96685,1.8564259872141595,0.9854502272911669,2.546040827663192,0.6379300517343919,153,1,empirical,none,2
227,0,control,0.7745664739884393,4.115768656716418,3.661179487179487,1.3600384573401827,1.2397012049623004,2.38,3.274,3.3859,4.2215,4.8449,4.94125,5.606000000000001,2.2902,2.608,2.7788000000000004,3.257,4.284,4.569,5.2898,0.04991842564585093,1.2808915769073388,0.5080703436819181,1.2585632550398778,173,1,empirical,none,2
227,1,control,0.7309941520467836,3.80696,4.015695652173913,1.2761384120678743,1.3226588669881671,2.2445999999999997,2.796,2.982,3.719,4.537599999999999,4.795,5.394800000000001,2.098,2.9895,3.3025,4.1745,4.777,4.8862499999999995,5.88,0.3676281943513035,1.2938661083943779,-0.09091956966284316,1.374496350095234,171,0,empirical,none,2
229,0,control,0.5384615384615384,4.026021978021978,4.930358974358974,1.1390831633828271,1.1790960901239804,1.327,1.8875,2.112,2.959,4.350999999999999,4.7855,9.013,0.9154,1.70075,1.8857,3.2889999999999997,5.481,5.91725,12.179199999999998,1.8226605516478485,3.22988308690379,1.8220631272899805,4.904942950736873,169,0,empirical,none,2
229,1,control,0.7654320987654321,3.9523145161290323,3.7451578947368422,1.1059854656259955,1.1162479067510849,1.2463000000000002,1.9964999999999997,2.1804,2.9265,3.742799999999998,4.685,7.755000000000001,1.354,2.0035,2.3307,3.3994999999999997,4.1251999999999995,4.4115,5.907200000000002,2.437108455240531,3.474822464592683,2.656537915623352,2.8219869224735374,162,1,empirical,none,2
232,0,guess,0.3942857142857143,2.3603159420289854,2.8803396226415097,0.7410780913859921,0.9101067895424795,1.16572,1.5756,1.64456,2.0242,2.62656,2.7772,3.824000000000001,1.2218,1.8079999999999998,1.91835,2.5629,3.36285,3.514775,5.0405999999999995,1.7815705053858508,1.2740636425168448,1.4836065541618282,1.6552063658810614,175,0,empirical,none,2
232,1,guess,0.8208092485549133,2.599387323943662,2.2235516129032256,0.8412741479212471,0.6468267723568926,1.29687,1.773725,1.87271,2.2385,2.90459,3.111,4.276860000000001,0.9864,1.2159499999999999,1.3024,1.9328,2.5469,2.83835,3.8506,1.4062797529769384,1.3154990704045906,1.3760972251000776,1.325582667325572,173,1,empirical,none,2
234,0,guess,0.6457142857142857,4.3288424778761065,4.729317741935484,1.1710682172781899,1.2649038232812162,1.31398,1.7882,1.9310200000000002,2.8157,5.397039999999996,5.9744,8.556199999999999,1.31674,2.151675,2.29223,3.3596,5.09304,5.60405,10.88722,1.7045962917004145,3.651234044832487,1.7491644399377877,3.9812258349277876,175,0,empirical,none,2
234,1,guess,0.8,4.319997857142857,3.2768,1.188857743274814,0.9494580323560632,1.22745,1.695225,1.8019899999999998,3.5661500000000004,5.98623,6.415150000000001,8.01245,1.2658,1.5076,1.61512,2.253,3.4863399999999998,3.9723,6.78556,1.1833303795237433,3.115784031993256,1.885435037816601,2.6408622040137266,175,1,empirical,none,2
235,0,control,0.5057471264367817,2.4057022727272726,2.0028558139534884,0.7470376748750961,0.546479809192424,1.14029,1.4394749999999998,1.58563,2.0408,2.77208,3.0389999999999997,3.78992,0.9347000000000001,1.1427,1.21695,1.6052,2.2455,2.46575,3.1996,1.6782994814671706,1.3452325232479214,1.8705438958324847,1.2468696102031491,174,1,empirical,none,2
235,1,control,0.8579545454545454,2.128905960264901,2.047416,0.5844318624154656,0.5839856459045553,0.8551,1.1042999999999998,1.1977,1.7159,2.4804,2.7107,3.9499,0.9037200000000001,1.2994,1.35014,1.7818,2.13366,2.6472,3.4885600000000005,1.669140553770843,1.36834604742279,1.1625880954675645,1.1254661022142487,176,1,empirical,none,2
238,0,guess,0.6385542168674698,4.1407547169811325,4.409805,1.0741174098589732,0.9747441946938168,0.94825,1.735025,1.9510999999999998,2.8235,4.20855,5.045,7.50985,0.8991600000000001,1.2682,1.4356,2.5932,4.5415,5.235625000000001,7.098380000000002,3.1220205284950833,4.2646947632444,3.0859004745413205,5.893867113046049,166,0,empirical,none,2
238,1,guess,0.718562874251497,5.122761666666666,3.176823404255319,1.211983833865505,0.8877834366378266,1.12284,2.00685,2.28034,3.1319,4.53121,5.729,11.268,0.98902,1.5061,1.67692,2.4206,3.736219999999999,4.3716,5.86252,2.543814926499999,5.8676672484774,2.232287893577718,2.686781678822774,167,1,empirical,none,2
240,0,guess,0.5555555555555556,3.444334736842105,3.984384210526316,0.8760848811214189,0.9906563968168374,1.07854,1.3422,1.4479600000000001,1.9492,3.5376599999999994,3.9399999999999995,6.715280000000005,1.0464,1.4598,1.5964,2.28155,4.01025,4.3662,8.1735,2.779259116122244,3.748787989180378,2.5099331739819752,4.3811546027671024,171,0,empirical,none,2
240,1,guess,0.6666666666666666,3.5496409090909093,3.3793236363636363,0.9237719543463604,0.9180231505928963,1.1126800000000001,1.4457,1.55895,2.26805,3.36117,3.986675,7.18463,1.17608,1.5766,1.63168,2.0172,3.13294,4.114599999999999,6.965220000000001,2.7375206427530223,3.7025292277630344,2.4806024856520845,3.265553830230744,165,1,empirical,none,2
244,0,guess,0.40828402366863903,2.7232695652173913,2.315249,0.9118503242925742,0.7220087973696514,1.58896,1.8625,1.9807000000000001,2.376,2.99418,3.1446,4.163340000000001,1.0808,1.407625,1.52632,2.0343,2.73491,2.92775,4.0302500000000006,1.8198764284233326,1.2901999227552872,1.0396072709881785,1.1631153243233268,169,1,empirical,none,2
244,1,guess,0.8448275862068966,2.42448231292517,2.2782518518518518,0.7483716441421467,0.7426180136930367,1.12138,1.46155,1.55854,1.9831,2.6015999999999995,2.8344,4.72902,1.35806,1.5556,1.5999999999999999,2.176,2.72066,2.7912,3.5495200000000007,1.5418195240260508,1.406879539862964,0.45311167432865357,0.9057974622356769,174,1,empirical,none,2
245,0,control,0.5348837209302325,3.9629945652173917,3.7520087500000003,1.2305171124023075,1.2197798666754822,1.7422799999999998,2.428325,2.65334,3.2765,4.14691,4.81765,6.636490000000001,1.66914,2.6745,2.79055,3.69405,4.65544,4.8526,5.4743900000000005,2.0077706584229293,2.4336285617947784,0.5671801638346078,1.5907461502324722,172,1,empirical,none,2
245,1,control,0.5485714285714286,3.6154822916666665,4.036262025316456,1.1264816020766761,1.2916939595666248,1.5727,2.04425,2.2546,3.1076,4.058450000000001,4.6884,6.3116,2.0378399999999997,2.5038,2.6587799999999997,3.6187,5.1068999999999996,5.3018,6.07334,2.081986390140742,2.27434730102575,1.453822603377481,1.944761739431034,175,0,empirical,none,2
246,0,guess,0.5515151515151515,1.1133285714285714,1.139383783783784,0.041226130176863704,0.05116927651806129,0.715,0.8210999999999999,0.8421,0.9409,1.1498,1.2687,1.8186,0.68771,0.79205,0.84368,0.97575,1.27314,1.3588,1.6727100000000001,1.8964744407951069,0.45837562866319675,1.948499226777507,0.5162825415866109,165,0,empirical,none,2
246,1,guess,0.6647058823529411,1.146058407079646,1.4370859649122807,0.047128940436788905,0.2569342293895729,0.66162,0.7837,0.83072,0.9682,1.2335799999999997,1.3198,1.79196,0.72538,0.905,0.94984,1.1995,1.6974199999999988,2.007,2.4734000000000003,1.930641485288465,0.556793505055905,0.8657285911208097,0.6870081758815324,170,0,empirical,none,2
248,0,guess,0.6060606060606061,0.8106310000000001,0.8113661538461538,-0.23512593542132482,-0.23328735000008172,0.59344,0.676725,0.71314,0.7767999999999999,0.8759,0.8964,1.07918,0.6104200000000001,0.6801,0.69976,0.779,0.8637199999999999,0.8776,1.0130400000000002,0.7974722630169336,0.18790210899467436,1.1788130666985879,0.1887331476557271,165,0,empirical,none,2
248,1,guess,0.6325301204819277,0.795692380952381,0.777572131147541,-0.24951373665831203,-0.26937444236299973,0.61734,0.6555,0.68074,0.7767,0.86536,0.8872,0.9935,0.5971,0.6767,0.6948,0.7729,0.8597,0.8662,0.9314,0.7708427596767984,0.16745047241086752,0.8515040170922299,0.15165172834617652,166,1,empirical,none,2
249,0,control,0.9101796407185628,14.545540131578946,13.668026666666666,2.3344412861771984,2.435299617744504,4.08353,5.95355,6.556329999999999,9.882249999999999,14.29684,15.864,35.28316,5.487620000000001,8.0092,8.5897,10.5111,14.187899999999999,15.661950000000001,25.21062,1.9304939248423383,13.66160458169261,1.6650551156631959,9.307234645422472,167,1,empirical,none,2
249,1,control,0.9653179190751445,13.276849700598804,8.197933333333333,2.291332910691551,1.9658142300376233,4.17622,6.342499999999999,6.57106,8.5725,13.132799999999994,15.1411,27.769800000000007,3.7657499999999997,5.116925,5.61215,7.715,10.131450000000001,10.783475,13.11305,2.561572734334287,12.52302121242042,0.4277614777564775,4.419054365660901,173,1,empirical,none,2
251,0,control,0.8806818181818182,3.3719554838709676,3.7956857142857143,1.047051687032522,1.1250381903766784,1.2925600000000002,1.9074499999999999,1.9880200000000001,2.8286,4.12382,4.54545,5.925099999999999,1.4004,1.9392,2.4532,3.2916,3.9119,3.943,4.7666,1.4549671067575025,2.035820072840297,2.9336331037707195,3.1219904343680676,176,0,empirical,none,2
251,1,control,0.7727272727272727,4.254149264705882,2.9959175,1.278230033206177,0.960865848766385,1.64115,2.267525,2.45625,3.8344,5.307600000000001,5.646224999999999,7.7719000000000005,1.39117,1.5776999999999999,1.8076299999999998,2.6018499999999998,3.77745,3.890625,4.824610000000001,1.0975211874526185,2.4893364312007242,2.1049396528043216,1.7512140005835217,176,1,empirical,none,2
