t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
1.0869553,1.4017291,0.544523,-0.35284853,0.071885414,6.005801,1.0328261,pp348_guess_ans0_att20_acc63.csv,348,guess,0,20,63
0.830636,0.60925484,0.5623282,-0.5001054,0.32061893,3.1112163,1.40725,pp457_control_ans0_att20_acc75.csv,457,control,0,20,75
1.1283231,1.200262,0.5372846,-0.016577212,0.33549505,1.833676,1.3488367,pp412_guess_ans0_att18_acc57.csv,412,guess,0,18,57
1.7194017,1.4461648,0.48634884,-0.3799715,-0.22884768,7.426907,1.5483967,pp421_control_ans0_att20_acc68.csv,421,control,0,20,68
1.0040886,0.84738165,0.68687344,-0.6191339,0.6285492,0.88335466,1.7145617,pp159_control_ans0_att20_acc65.csv,159,control,0,20,65
1.1850396,1.1153874,0.51228845,-0.52539366,0.5172596,2.1285827,1.2961087,pp312_guess_ans0_att20_acc75.csv,312,guess,0,20,75
0.7615768,0.6704894,0.69258374,-0.12975083,0.37859076,2.9118261,1.3708116,pp255_control_ans0_att19_acc64.csv,255,control,0,19,64
0.7005225,0.77339053,0.586249,-0.15311398,0.41118154,1.7745463,1.7991692,pp481_control_ans0_att19_acc62.csv,481,control,0,19,62
0.98098886,0.48352504,0.44446734,-0.22923015,0.59752893,3.341802,1.7134689,pp407_control_ans0_att20_acc77.csv,407,control,0,20,77
0.706569,0.36780438,0.5698141,-0.12759273,0.489614,2.3872163,1.7014794,pp45_control_ans0_att20_acc68.csv,45,control,0,20,68
0.16200148,1.395137,0.67257804,-0.1396056,-0.11445216,1.4881052,1.1732273,pp381_control_ans0_att15_acc52.csv,381,control,0,15,52
1.3319957,0.42718107,0.5196024,-0.2749229,0.21523769,2.6384983,1.6317188,pp297_control_ans0_att20_acc65.csv,297,control,0,20,65
0.78992176,0.5646509,0.548069,-0.37290117,0.39563733,0.9419704,1.4868301,pp494_guess_ans0_att19_acc63.csv,494,guess,0,19,63
0.6626584,0.41844937,0.41029757,-0.14023559,0.65756714,1.6653113,1.6576977,pp199_control_ans0_att20_acc68.csv,199,control,0,20,68
1.5670637,1.439117,0.7875967,-0.27990544,0.010145711,7.5642056,1.8997184,pp287_control_ans0_att20_acc69.csv,287,control,0,20,69
1.1729506,1.4478544,0.4975021,-0.37645578,-0.03910305,7.8187537,1.5998138,pp50_guess_ans0_att20_acc79.csv,50,guess,0,20,79
2.7287874,1.4330305,0.5826185,-0.4766184,0.41522384,6.01676,1.3881756,pp259_control_ans0_att20_acc82.csv,259,control,0,20,82
0.77033013,1.4158069,0.61322147,-0.018534344,-0.0007382493,4.660985,1.0275961,pp54_guess_ans0_att12_acc51.csv,54,guess,0,12,51
2.0802226,1.4083071,0.73109245,-0.32725978,-0.21464813,8.184308,1.9503152,pp330_guess_ans0_att19_acc77.csv,330,guess,0,19,77
1.0094558,0.5486706,0.57708615,-0.55445313,0.5217587,1.166407,1.8015623,pp406_guess_ans0_att20_acc67.csv,406,guess,0,20,67
0.74062437,0.5235631,0.38453913,-0.24397698,0.08192609,2.9074683,1.2514781,pp149_control_ans0_att18_acc60.csv,149,control,0,18,60
1.197205,1.4223727,0.5637843,-0.6381096,0.38514447,7.233134,1.3248855,pp320_guess_ans0_att20_acc87.csv,320,guess,0,20,87
1.1043786,0.9540463,0.6061888,-0.34025878,0.34385863,0.92771065,1.5339987,pp444_guess_ans0_att19_acc61.csv,444,guess,0,19,61
4.3309693,1.0170566,0.55606365,-1.1373451,1.180472,7.235551,1.756309,pp569_control_ans0_att20_acc99.csv,569,control,0,20,99
