pp,group,block,trial_type,mean,response_action,correct,rt,att_correct,fast_outliers_crit_fix,slow_outliers_crit_fix,rt_ms,rt_log,fast_outliers_tukey,slow_outliers_tukey,n_trials_pre,n_trials_post
248,guess,4,test,450,a,1,0.9815,19,0.0,0.0,981.5,2.991890303936025,3.0,10.0,352.0,339.0
248,guess,4,test,550,a,0,1.2433,19,0.0,0.0,1243.3000000000002,3.0945759336492493,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.7313,19,0.0,0.0,731.3,2.8640955734242475,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.6458,19,0.0,0.0,645.8000000000001,2.810098040681143,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.5238,19,0.0,0.0,523.8000000000001,2.7191654940892134,3.0,10.0,352.0,339.0
248,guess,4,test,550,a,0,0.9314,19,0.0,0.0,931.4,2.9691362335967124,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.7347,19,0.0,0.0,734.7,2.8661100398443766,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.8118,19,0.0,0.0,811.8,2.9094490469812664,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.6266,19,0.0,0.0,626.6,2.7969903905456865,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.513,19,0.0,0.0,513.0,2.7101173651118162,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.5429,19,0.0,0.0,542.9000000000001,2.73471984165568,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.4429,19,0.0,0.0,442.90000000000003,2.6463056802847587,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.7482,19,0.0,0.0,748.1999999999999,2.874017703862186,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.9926,19,0.0,0.0,992.6,2.9967742708613048,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.6252,19,0.0,0.0,625.1999999999999,2.7960189693471493,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.8234,19,0.0,0.0,823.4,2.915610862661467,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,1.3619,19,0.0,0.0,1361.9,3.1341452198802946,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,1.1113,19,0.0,0.0,1111.3,3.0458313143477547,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.8967,19,0.0,0.0,896.7,2.952647169758943,3.0,10.0,352.0,339.0
248,guess,4,test,550,a,0,0.5971,19,0.0,0.0,597.0999999999999,2.7760470711817797,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.8949,19,0.0,0.0,894.9,2.951774508081725,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.4895,19,0.0,0.0,489.5,2.6897526961391565,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.689,19,0.0,0.0,689.0,2.8382192219076257,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,1.0508,19,0.0,0.0,1050.8,3.0215200641140325,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.7482,19,0.0,0.0,748.1999999999999,2.874017703862186,3.0,10.0,352.0,339.0
248,guess,4,test,550,a,0,0.8202,19,0.0,0.0,820.2,2.913919764951466,3.0,10.0,352.0,339.0
248,guess,4,test,550,a,0,0.5943,19,0.0,0.0,594.3000000000001,2.7740057302582097,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.6407,19,0.0,0.0,640.7,2.8066547239918607,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.9106,19,0.0,0.0,910.5999999999999,2.959327645972171,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.7782,19,0.0,0.0,778.2,2.891091226467724,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,1.0773,19,0.0,0.0,1077.3,3.0323366598457357,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.8955,19,0.0,0.0,895.5,2.9520655901850503,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.8766,19,0.0,0.0,876.6,2.9428014663179405,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.7126,19,0.0,0.0,712.6,2.852845818014997,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.8741,19,0.0,0.0,874.1,2.941561120236071,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.8469,19,0.0,0.0,846.9,2.9278321328665817,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,1.0682,19,0.0,0.0,1068.2,3.0286525736331185,3.0,10.0,352.0,339.0
248,guess,4,test,550,a,0,0.8491,19,0.0,0.0,849.0999999999999,2.9289588408808296,3.0,10.0,352.0,339.0
248,guess,4,test,550,a,0,0.94,19,0.0,0.0,940.0,2.9731278535996988,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.4809,19,0.0,0.0,480.9,2.6820547770738075,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.7097,19,0.0,0.0,709.7,2.851074805228887,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.9882,19,0.0,0.0,988.1999999999999,2.994844849553398,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.5853,19,0.0,0.0,585.3000000000001,2.7673785241141804,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.6398,19,0.0,0.0,639.8000000000001,2.806044235748088,3.0,10.0,352.0,339.0
248,guess,2,test,450,a,1,0.979,19,0.0,0.0,979.0,2.9907826918031377,3.0,10.0,352.0,339.0
248,guess,2,test,550,l,1,0.6813,19,0.0,0.0,681.3000000000001,2.8333383889393975,3.0,10.0,352.0,339.0
248,guess,2,test,550,l,1,0.7633,19,0.0,0.0,763.3,2.882695262381597,3.0,10.0,352.0,339.0
248,guess,2,test,450,l,0,0.8299,19,0.0,0.0,829.9,2.91902576458736,3.0,10.0,352.0,339.0
248,guess,2,test,550,a,0,1.0899,19,0.0,0.0,1089.9,3.037386652582377,3.0,10.0,352.0,339.0
248,guess,2,test,450,l,0,0.8776,19,0.0,0.0,877.6,2.9432966145666546,3.0,10.0,352.0,339.0
248,guess,2,test,450,a,1,0.7388,19,0.0,0.0,738.8000000000001,2.868526886768204,3.0,10.0,352.0,339.0
248,guess,2,test,450,a,1,1.2329,19,0.0,0.0,1232.9,3.0909278525816077,3.0,10.0,352.0,339.0
248,guess,2,test,550,l,1,0.7257,19,0.0,0.0,725.7,2.8607571230815423,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.9338,19,0.0,0.0,933.8,2.970253869594787,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,0.6149,19,0.0,0.0,614.9,2.7888044930446485,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,0.779,19,0.0,0.0,779.0,2.8915374576725643,3.0,10.0,352.0,339.0
248,guess,1,test,450,l,0,0.7914,19,0.0,0.0,791.4,2.898396045930009,3.0,10.0,352.0,339.0
248,guess,1,test,450,l,0,0.7894,19,0.0,0.0,789.4,2.8972971220594967,3.0,10.0,352.0,339.0
248,guess,1,test,450,a,1,0.5136,19,0.0,0.0,513.5999999999999,2.710625015060797,3.0,10.0,352.0,339.0
248,guess,1,test,550,a,0,0.7729,19,0.0,0.0,772.9,2.8881233072979087,3.0,10.0,352.0,339.0
248,guess,1,test,450,a,1,0.7434,19,0.0,0.0,743.4,2.871222556759707,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.7888,19,0.0,0.0,788.8,2.8969669019331548,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,1.0839,19,0.0,0.0,1083.9,3.0349892162876846,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,1.3316,19,0.0,0.0,1331.6,3.1243737864846297,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.8142,19,0.0,0.0,814.2,2.9107310980433807,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.6952,19,0.0,0.0,695.2,2.84210976344061,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.6469,19,0.0,0.0,646.9,2.8108371511404884,3.0,10.0,352.0,339.0
248,guess,4,test,450,a,1,0.9157,19,0.0,0.0,915.6999999999999,2.9617532141867824,3.0,10.0,352.0,339.0
248,guess,4,test,450,l,0,0.4996,19,0.0,0.0,499.59999999999997,2.6986224297020978,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.7139,19,0.0,0.0,713.9,2.8536373819585945,3.0,10.0,352.0,339.0
248,guess,4,test,550,l,1,0.5129,19,0.0,0.0,512.9,2.7100326990657537,3.0,10.0,352.0,339.0
248,guess,1,test,450,l,0,0.963,19,0.0,0.0,963.0,2.9836262871245345,3.0,10.0,352.0,339.0
248,guess,1,test,550,a,0,0.8597,19,0.0,0.0,859.7,2.9343469267382556,3.0,10.0,352.0,339.0
248,guess,2,test,550,a,0,0.8149,19,0.0,0.0,814.9,2.911104317804036,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,1.1332,19,0.0,0.0,1133.2,3.0543065658483997,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,0.9461,19,0.0,0.0,946.1,2.975937042483111,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,0.5803,19,0.0,0.0,580.3000000000001,2.7636525705645303,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,0.8616,19,0.0,0.0,861.6,2.9353056902899253,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,0.8606,19,0.0,0.0,860.6,2.9348013417465366,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.5883,19,0.0,0.0,588.3000000000001,2.7695988483874467,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,1.3848,19,0.0,0.0,1384.8,3.1413870548673373,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,0.7217,19,0.0,0.0,721.7,2.8583567052977736,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.8476,19,0.0,0.0,847.6,2.928190948038757,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.8415,19,0.0,0.0,841.5,2.9250541203118425,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.7767,19,0.0,0.0,776.6999999999999,2.8902533051545345,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.8756,19,0.0,0.0,875.6,2.9423057528958942,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.6097,19,0.0,0.0,609.7,2.78511619502192,3.0,10.0,352.0,339.0
248,guess,1,test,550,l,1,0.9651,19,0.0,0.0,965.0999999999999,2.9845723156216324,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,0.6778,19,0.0,0.0,677.8,2.8311015645013593,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.561,19,0.0,0.0,561.0,2.7489628612561616,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.6542,19,0.0,0.0,654.2,2.815710539788963,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.7978,19,0.0,0.0,797.8,2.901894031973821,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.6488,19,0.0,0.0,648.8000000000001,2.8121108412030997,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.5261,19,0.0,0.0,526.1,2.721068301797159,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,0.6122,19,0.0,0.0,612.1999999999999,2.7868933252613157,3.0,10.0,352.0,339.0
248,guess,1,test,450,a,1,0.7276,19,0.0,0.0,727.6,2.861892690391446,3.0,10.0,352.0,339.0
248,guess,1,test,550,l,1,0.7948,19,0.0,0.0,794.8,2.9002578584377776,3.0,10.0,352.0,339.0
248,guess,1,test,550,a,0,0.8461,19,0.0,0.0,846.0999999999999,2.927421695050419,3.0,10.0,352.0,339.0
248,guess,1,test,550,l,1,1.2306,19,0.0,0.0,1230.6,3.09011691075201,3.0,10.0,352.0,339.0
248,guess,1,test,550,l,1,0.7752,19,0.0,0.0,775.2,2.889413764042709,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,0.6737,19,0.0,0.0,673.6999999999999,2.8284665473526784,3.0,10.0,352.0,339.0
248,guess,1,test,450,l,0,0.6095,19,0.0,0.0,609.5,2.784973709954401,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,0.8563,19,0.0,0.0,856.3,2.9326259440217823,3.0,10.0,352.0,339.0
248,guess,1,test,450,a,1,0.9287,19,0.0,0.0,928.6999999999999,2.967875445548033,3.0,10.0,352.0,339.0
248,guess,1,test,450,a,1,0.9656,19,0.0,0.0,965.6,2.984797257089293,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,1.2324,19,0.0,0.0,1232.3999999999999,3.090751689644903,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.5636,19,0.0,0.0,563.6,2.750970984437319,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,0.6588,19,0.0,0.0,658.8000000000001,2.818753590497717,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,0.9149,19,0.0,0.0,914.9000000000001,2.961373627594801,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,1.0786,19,0.0,0.0,1078.6,3.0328604159521437,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.6304,19,0.0,0.0,630.4,2.7996162044814987,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,1.2705,19,0.0,0.0,1270.5,3.103974669386388,3.0,10.0,352.0,339.0
248,guess,3,test,550,a,0,0.7616,19,0.0,0.0,761.6,2.881726935376418,3.0,10.0,352.0,339.0
248,guess,3,test,550,l,1,0.8997,19,0.0,0.0,899.7,2.9540977204791896,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,1.0826,19,0.0,0.0,1082.6,3.0344680227550427,3.0,10.0,352.0,339.0
248,guess,3,test,450,a,1,0.8975,19,0.0,0.0,897.5,2.953034457250357,3.0,10.0,352.0,339.0
248,guess,3,test,450,l,0,1.3627,19,0.0,0.0,1362.7,3.1344002559189845,3.0,10.0,352.0,339.0
248,guess,1,attention,800,l,1,0.7929,19,,,,,,,,
248,guess,1,attention,200,a,1,0.5794,19,,,,,,,,
248,guess,2,attention,800,l,1,0.558,19,,,,,,,,
248,guess,2,attention,200,a,1,1.6474,19,,,,,,,,
248,guess,1,attention,200,a,1,0.6968,19,,,,,,,,
248,guess,2,attention,200,l,0,0.6361,19,,,,,,,,
248,guess,3,attention,800,l,1,0.7756,19,,,,,,,,
248,guess,3,attention,800,l,1,0.6723,19,,,,,,,,
248,guess,4,attention,200,a,1,0.8457,19,,,,,,,,
248,guess,4,attention,800,l,1,0.8302,19,,,,,,,,
248,guess,4,attention,200,a,1,0.757,19,,,,,,,,
248,guess,4,attention,800,l,1,0.6617,19,,,,,,,,
248,guess,2,attention,800,l,1,0.7117,19,,,,,,,,
248,guess,2,attention,800,l,1,0.6261,19,,,,,,,,
248,guess,3,attention,200,a,1,0.54,19,,,,,,,,
248,guess,1,attention,800,l,1,0.8616,19,,,,,,,,
248,guess,4,attention,800,l,1,0.6483,19,,,,,,,,
248,guess,1,attention,200,a,1,0.7828,19,,,,,,,,
248,guess,3,attention,200,a,1,0.583,19,,,,,,,,
248,guess,3,attention,200,a,1,0.81,19,,,,,,,,
249,control,1,test,450,a,1,5.1562,19,0.0,0.0,5156.2,3.712329754533151,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,5.0709,19,0.0,0.0,5070.9,3.7050850461865226,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,6.301,19,0.0,0.0,6301.0,3.799409479615127,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,74.46,19,0.0,0.0,74460.0,4.871923031882374,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,6.5164,19,0.0,0.0,6516.4,3.814007735007396,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,20.4846,19,0.0,0.0,20484.6,4.3114274879626375,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,6.7662,19,0.0,0.0,6766.200000000001,3.8303448308171184,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,1.7805,19,0.0,0.0,1780.5,3.2505419780102724,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,4.0946,19,0.0,0.0,4094.6,3.612211482096999,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,3.504,19,0.0,0.0,3504.0,3.544564097496043,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,7.5491,19,0.0,0.0,7549.1,3.877895178340161,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,2.6266,19,0.0,0.0,2626.6,3.419393939927422,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,5.4691,19,0.0,0.0,5469.1,3.737915864323833,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,40.3425,19,0.0,0.0,40342.5,4.605762807673545,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,10.9542,19,0.0,0.0,10954.2,4.03958066594309,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,7.3307,19,0.0,0.0,7330.7,3.86514544689519,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,6.0564,19,0.0,0.0,6056.4,3.7822145507813105,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,6.8683,19,0.0,0.0,6868.299999999999,3.836849256421771,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,8.1123,19,0.0,0.0,8112.299999999999,3.9091440028787394,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,10.7906,19,0.0,0.0,10790.6,4.033045593843657,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,10.1411,19,0.0,0.0,10141.1,4.006085065255692,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,5.3868,19,0.0,0.0,5386.8,3.7313308514492776,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,3.6366,19,0.0,0.0,3636.6,3.5606955343936537,0.0,12.0,352.0,340.0
249,control,2,test,550,a,0,6.6026,19,0.0,0.0,6602.599999999999,3.819714987557009,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,9.4819,19,0.0,0.0,9481.9,3.9768953707596513,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,4.7988,19,0.0,0.0,4798.8,3.6811326501811465,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,5.1279,19,0.0,0.0,5127.900000000001,3.7099395473470227,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,62.7754,19,0.0,0.0,62775.399999999994,4.79778948868467,0.0,12.0,352.0,340.0
249,control,2,test,450,l,0,8.7381,19,0.0,0.0,8738.099999999999,3.9414170105268664,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,8.5725,19,0.0,0.0,8572.5,3.9331074937869817,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,6.8877,19,0.0,0.0,6887.7,3.8380742227687774,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,8.0691,19,0.0,0.0,8069.1,3.906825097692234,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,4.0534,19,0.0,0.0,4053.4,3.6078194631596596,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,7.3107,19,0.0,0.0,7310.7,3.8639589626736695,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,5.2329,19,0.0,0.0,5232.9,3.7187424355110865,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,4.9399,19,0.0,0.0,4939.9,3.693718157448391,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,6.2114,19,0.0,0.0,6211.400000000001,3.793189497720696,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,12.9898,19,0.0,0.0,12989.800000000001,4.113602464424448,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,4.8871,19,0.0,0.0,4887.1,3.689051225666981,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,8.2118,19,0.0,0.0,8211.800000000001,3.9144383635000515,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,2.9729,19,0.0,0.0,2972.9,3.4731803010049362,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,10.4236,19,0.0,0.0,10423.6,4.018017737208953,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,5.0004,19,0.0,0.0,5000.4,3.6990047465049027,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,4.2571,19,0.0,0.0,4257.1,3.6291138519478916,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,13.8973,19,0.0,0.0,13897.3,4.142930432700065,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,15.396,19,0.0,0.0,15396.0,4.187407902422553,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,22.5794,19,0.0,0.0,22579.4,4.353712397281099,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,8.3346,19,0.0,0.0,8334.6,3.920884761697163,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,8.883,19,0.0,0.0,8883.0,3.948559662108962,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,13.8402,19,0.0,0.0,13840.199999999999,4.141142366007212,0.0,12.0,352.0,340.0
249,control,2,test,450,l,0,38.0298,19,0.0,0.0,38029.8,4.58012404144827,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,5.955,19,0.0,0.0,5955.0,3.7748817658187965,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,8.028,19,0.0,0.0,8028.000000000001,3.904607363815448,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,7.228,19,0.0,0.0,7228.0,3.8590181438888944,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,3.6332,19,0.0,0.0,3633.2,3.5602893055163447,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,9.6904,19,0.0,0.0,9690.4,3.986341704213547,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,5.2334,19,0.0,0.0,5233.4,3.7187839300681156,0.0,12.0,352.0,340.0
249,control,1,test,450,l,0,6.6326,19,0.0,0.0,6632.6,3.8216838065806082,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,9.5496,19,0.0,0.0,9549.6,3.9799851808579945,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,5.986,19,0.0,0.0,5986.0,3.7771367125041726,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,11.995,19,0.0,0.0,11995.0,4.0790002523038495,0.0,12.0,352.0,340.0
249,control,1,test,450,l,0,7.4658,19,0.0,0.0,7465.8,3.873076351507806,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,7.6469,19,0.0,0.0,7646.9,3.8834854108725763,0.0,12.0,352.0,340.0
249,control,1,test,550,a,0,14.7906,19,0.0,0.0,14790.6,4.16998579207693,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,15.1386,19,0.0,0.0,15138.6,4.180085713975948,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,11.3035,19,0.0,0.0,11303.5,4.053212938645568,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,10.6729,19,0.0,0.0,10672.9,4.028282440312472,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,8.5866,19,0.0,0.0,8586.6,3.933821232103455,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,18.1184,19,0.0,0.0,18118.4,4.25811984334899,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,8.6075,19,0.0,0.0,8607.5,3.934877031376711,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,12.2853,19,0.0,0.0,12285.3,4.089385766168462,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,12.7269,19,0.0,0.0,12726.900000000001,4.1047226317096595,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,30.9043,19,0.0,0.0,30904.3,4.490018911021833,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,7.514,19,0.0,0.0,7514.0,3.875871190727366,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,8.9216,19,0.0,0.0,8921.6,3.950442747745878,0.0,12.0,352.0,340.0
249,control,1,test,450,l,0,4.7243,19,0.0,0.0,4724.3,3.6743374681556458,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,6.3503,19,0.0,0.0,6350.3,3.802794242656856,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,6.2188,19,0.0,0.0,6218.8,3.7937065898906934,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,8.5118,19,0.0,0.0,8511.8,3.930021410543451,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,12.2233,19,0.0,0.0,12223.3,4.0871884709074955,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,4.2816,19,0.0,0.0,4281.6,3.6316060917517103,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,4.606,19,0.0,0.0,4606.0,3.663323933628212,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,10.981,19,0.0,0.0,10981.0,4.040641891544537,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,7.2516,19,0.0,0.0,7251.599999999999,3.860433840296081,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,9.1772,19,0.0,0.0,9177.199999999999,3.9627101964477114,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,11.9861,19,0.0,0.0,11986.1,4.078677896693273,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,8.1146,19,0.0,0.0,8114.599999999999,3.909267116636151,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,4.909,19,0.0,0.0,4909.0,3.6909930320998696,0.0,12.0,352.0,340.0
249,control,2,test,450,l,0,8.5526,19,0.0,0.0,8552.6,3.9320981608102477,0.0,12.0,352.0,340.0
249,control,2,test,550,l,1,6.1172,19,0.0,0.0,6117.200000000001,3.7865526798563858,0.0,12.0,352.0,340.0
249,control,2,test,450,a,1,11.7779,19,0.0,0.0,11777.900000000001,4.07106786263159,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,3.874,19,0.0,0.0,3874.0,3.588159616383092,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,42.8596,19,0.0,0.0,42859.6,4.632048113541941,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,50.8673,19,0.0,0.0,50867.3,4.706438686201812,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,2.2819,19,0.0,0.0,2281.8999999999996,3.358296608355735,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,2.2678,19,0.0,0.0,2267.7999999999997,3.355604750958804,0.0,12.0,352.0,340.0
249,control,1,test,550,l,1,3.0656,19,0.0,0.0,3065.6,3.4865154873984503,0.0,12.0,352.0,340.0
249,control,1,test,450,a,1,2.4269,19,0.0,0.0,2426.8999999999996,3.3850518816706536,0.0,12.0,352.0,340.0
249,control,3,test,450,a,1,9.9295,19,0.0,0.0,9929.5,3.996927380146128,0.0,12.0,352.0,340.0
249,control,3,test,550,l,1,8.7722,19,0.0,0.0,8772.199999999999,3.9431085247275797,0.0,12.0,352.0,340.0
249,control,3,test,550,l,1,7.1292,19,0.0,0.0,7129.2,3.853040798424312,0.0,12.0,352.0,340.0
249,control,3,test,450,l,0,10.5111,19,0.0,0.0,10511.1,4.021648167877149,0.0,12.0,352.0,340.0
249,control,3,test,550,l,1,11.4745,19,0.0,0.0,11474.5,4.0597337702901735,0.0,12.0,352.0,340.0
249,control,3,test,450,l,0,13.2162,19,0.0,0.0,13216.2,4.121106602179633,0.0,12.0,352.0,340.0
249,control,3,test,450,a,1,14.3419,19,0.0,0.0,14341.900000000001,4.156606690024603,0.0,12.0,352.0,340.0
249,control,3,test,450,a,1,9.8971,19,0.0,0.0,9897.1,3.9955079583855264,0.0,12.0,352.0,340.0
